t,o,c,h,l,s,v,Ticker,RSI
1652140800,2.36,2.36,2.525,1.98,ok,6053034.0,STIM,
1652227200,2.16,2.09,2.23,2.0501,ok,346546.0,STIM,
1652313600,2.22,2.26,2.35,2.1024,ok,315009.0,STIM,
1652400000,2.28,2.57,2.61,2.2001,ok,487389.0,STIM,
1652659200,2.54,2.52,2.63,2.48,ok,166692.0,STIM,
1652745600,2.56,2.54,2.62,2.37,ok,115108.0,STIM,
1652832000,2.47,2.36,2.49,2.265,ok,179629.0,STIM,
1652918400,2.36,2.5,2.57,2.275,ok,90933.0,STIM,
1653004800,2.51,2.4,2.55,2.3,ok,101514.0,STIM,
1653264000,2.48,2.47,2.54,2.35,ok,96406.0,STIM,
1653350400,2.43,2.36,2.43,2.29,ok,42153.0,STIM,
1653436800,2.33,2.41,2.49,2.2701,ok,88971.0,STIM,
1653523200,2.4,2.57,2.6,2.38,ok,58796.0,STIM,
1653609600,2.57,2.87,2.89,2.52,ok,123103.0,STIM,63.21243523316061
1653955200,2.87,2.68,2.87,2.65,ok,100894.0,STIM,57.547169811320764
1654041600,2.75,2.69,2.78,2.66,ok,105821.0,STIM,66.12903225806451
1654128000,2.71,2.78,2.82,2.7,ok,75347.0,STIM,64.6067415730337
1654214400,2.75,2.85,2.875,2.69,ok,80365.0,STIM,59.09090909090909
1654473600,2.87,2.92,2.97,2.66,ok,138777.0,STIM,62.82051282051281
1654560000,2.87,3.19,3.2,2.8,ok,279971.0,STIM,67.95580110497235
1654646400,3.18,3.45,3.5,3.0901,ok,168914.0,STIM,78.83597883597882
1654732800,3.49,3.63,3.71,3.33,ok,270981.0,STIM,79.27461139896371
1654819200,3.55,3.48,3.55,3.25,ok,199430.0,STIM,77.27272727272727
1655078400,3.4,3.71,3.75,3.26,ok,282515.0,STIM,78.97196261682242
1655164800,3.65,3.58,3.84,3.37,ok,156131.0,STIM,78.24074074074075
1655251200,3.6,3.55,3.69,3.5,ok,77878.0,STIM,76.63551401869158
1655337600,3.49,3.11,3.49,3.07,ok,133756.0,STIM,61.15702479338843
1655424000,3.15,3.35,3.45,3.09,ok,192664.0,STIM,60.16949152542372
1655769600,3.41,3.35,3.41,3.19,ok,177432.0,STIM,65.43778801843318
1655856000,3.26,3.52,3.74,3.26,ok,203717.0,STIM,67.81115879828326
1655942400,3.62,3.64,3.65,3.545,ok,234560.0,STIM,68.22033898305085
1656028800,3.64,3.38,3.7199,3.25,ok,2811128.0,STIM,60.39215686274509
1656288000,3.42,3.5,3.56,3.35,ok,158734.0,STIM,61.153846153846146
1656374400,3.51,3.54,3.65,3.45,ok,84194.0,STIM,57.38396624472574
1656460800,3.61,3.44,3.61,3.39,ok,132328.0,STIM,49.77375565610859
1656547200,3.32,3.21,3.3911,3.13,ok,191457.0,STIM,40.707964601769916
1656633600,3.22,3.18,3.3438,3.13,ok,111923.0,STIM,42.990654205607484
1656979200,3.17,3.33,3.355,3.08,ok,92342.0,STIM,40.77669902912622
1657065600,3.32,3.18,3.32,3.09,ok,59783.0,STIM,40.38461538461539
1657152000,3.22,3.63,3.65,3.22,ok,118509.0,STIM,51.60000000000001
1657238400,3.63,3.61,3.69,3.49,ok,87903.0,STIM,62.01923076923077
1657497600,3.63,3.45,3.63,3.43,ok,67023.0,STIM,52.50000000000001
1657584000,3.4,3.5,3.63,3.29,ok,73450.0,STIM,53.65853658536585
1657670400,3.45,3.7,3.95,3.45,ok,167350.0,STIM,54.32692307692309
1657756800,3.64,3.95,4.08,3.64,ok,235302.0,STIM,57.01357466063349
1657843200,4.09,3.9,4.09,3.87,ok,96566.0,STIM,63.00000000000001
1658102400,3.98,3.64,4.08,3.43,ok,343733.0,STIM,53.27102803738318
1658188800,4.39,3.81,4.5599,3.7901,ok,26633232.0,STIM,55.947136563876654
1658275200,3.54,3.63,3.7546,3.38,ok,1248610.0,STIM,54.04255319148936
1658361600,3.56,3.48,3.6301,3.46,ok,349528.0,STIM,55.947136563876654
